sample_id	haplogroup
111-1918-9197	G2b2d3+200
111-1918-9203	D4g2c
111-1918-9210	A
111-1918-9241	M12a1b1a1c
111-1918-9265	D4a1e4
111-1918-9289	F2d2
111-1918-9296	F1d3b
111-1918-9302	F1a1a1
111-1918-9319	F3a4
111-1918-9326	M7c1f
111-1918-9357	F1f
111-1918-9364	R9b1e
111-1918-9395	C7
111-1918-9401	D4e1f^
111-1918-9425	D5a1
111-1918-9432	F1g13
111-1918-9449	M8a3
111-1918-9456	A15a
111-1918-9487	D4b2b6'22
111-1918-9494	M7c1a3h1
111-1918-9500	F1a1a13
111-1918-9531	F1b1h1a
111-1918-9548	Z3
111-1918-9555	D4j3b
111-1918-9586	D5a3a1a
111-1918-9593	D4j3c
111-1918-9609	C7
111-1918-9623	Z3e
111-1918-9630	B4b1i2
111-1918-9647	B4a5'10'11
111-1918-9654	B4b1a2
111-1918-9661	B4b1a2a2a1
111-1918-9678	D4g2a1
111-1918-9685	G2a1d2
111-1918-9692	B5a1g2b
111-1918-9708	M9b'e
111-1918-9715	D4e1a
111-1918-9722	F1c1a1e
111-1918-9739	F1e3b1
111-1918-9746	C7a
111-1918-9760	Y1c1
111-1918-9777	D4l2
111-1918-9784	Y1c2
111-1918-9791	M10a1a3a
111-1918-9807	F1b1b'i
111-1918-9814	D5a2a
111-1918-9821	A
111-1918-9838	Y1b1
111-1918-9845	D4a
111-1918-9852	M8a2a1f
111-1918-9869	D4b1a
111-1918-9913	D4w
111-1918-9937	M7b1a2a3
111-1918-9944	D4g
111-1918-9951	M7b1a1b4
111-1918-9975	M10a1a1b1
111-1918-9982	C7a1
111-1918-9999	M9a4a1
111-1919-0001	B4c1b2c
111-1919-0025	G3a2
111-1919-0032	B5b1a2
111-1919-0049	D4m1
111-1919-0056	B4b1c2g
111-1919-0070	B4b1a2e
111-1919-0087	D4at
111-1919-0117	G1a1a'b'c'e
111-1919-0124	B5a1c1a1f
111-1919-0148	F4a3
111-1919-0155	F2m
111-1919-0162	G2a2
111-1919-0186	M7c1c2ap"
111-1919-0193	G1
111-1919-0209	G1c
111-1919-0216	D5a2a1b11
111-1919-0223	D4e1
111-1919-0247	D4j29a
111-1919-0254	B5a1c1d
111-1919-0285	M8a3
111-1919-0292	G1c
111-1919-0308	M7b1a1b
111-1919-0315	M7c1a2a
111-1919-0322	F3b3
111-1919-0339	Y1b'c'd
111-1919-0346	B4m1a
111-1919-0360	D4
111-1919-0384	D4
111-1919-0414	D4
111-1919-0421	F4a1a1'3+709
111-1919-0445	M8a1^
111-1919-0452	M10a1a
111-1919-0469	B5a1a
111-1919-0476	D4e5a
111-1919-0483	F1a
111-1919-0490	N9a10h
111-1919-0506	B4b1a2a2
111-1919-0513	B5a1c4a
111-1919-0520	B4b1a3a
111-1919-0537	D4c2a'd'e
111-1919-0544	F1a'f+185
111-1919-0551	M11b1
111-1919-0575	M7c1b2b
111-1919-0582	F1a1a+16108+150
111-1919-0612	N9a1
111-1919-0629	F1g
111-1919-0636	G2a
111-1919-0650	B4b1c2h
111-1919-0667	N9a10g^
111-1919-0674	F1b1k
111-1919-0681	M7b1a1h
111-1919-0698	R9c1b1
111-1919-0728	D4q18"
111-1919-0735	G2a1
111-1919-0742	F1a1
111-1919-0759	M7b1a1x1
111-1919-0773	B4c1b3
111-1919-0797	G2a4
111-1919-0803	B5b1d
111-1919-0810	Z3
111-1919-0827	B4h5
111-1919-0834	D4b2b2a1a
111-1919-0841	F2a1a1
111-1919-0858	Z3c
111-1919-0865	D4a3b2a1
111-1919-0889	N9a1
111-1919-0896	F1a1c2^
111-1919-0902	B4b1a2a3
111-1919-0926	M9a1a2^
111-1919-0940	D4j3c
111-1919-0957	B4d3'5'8
111-1919-0971	M7c1a6
111-1919-0995	D5c1a3
111-1919-1008	F1a1c
111-1919-1015	D4e1
111-1919-1046	M7c1d
111-1919-1060	F1a1a7
111-1919-1091	D4j15
111-1919-1121	F1a1j1
111-1919-1138	N9a3d
111-1919-1145	B5b2
111-1919-1152	D4k2
111-1919-1169	B4b1a2a2a1
111-1919-1176	G2a1e^
111-1919-1183	B4d5
111-1919-1213	M7c1c2ap^"
111-1919-1268	M9a1a1c1a
111-1919-1275	F2d4
111-1919-1282	F4b3
111-1919-1299	G2a1
111-1919-1312	D4t2
111-1919-1329	M7c1g
111-1919-1350	B5a2a1
111-1919-1381	D4g2c
111-1919-1398	D4r2a
111-1919-1404	B5a1a6
111-1919-1411	B4a1c1a
111-1919-1428	D4e1f^
111-1919-1442	N9a3
111-1919-1459	F1g13
111-1919-1473	M7b1a1y'z'aa
111-1919-1497	Z3a'h
111-1919-1510	A5a
111-1919-1534	M10a1f
111-1919-1558	Z4a
111-1919-1565	B4a1c
111-1919-1572	F1c1a1
111-1919-1602	B4b1b'h^
111-1919-1619	D4j
111-1919-1671	N9a12
111-1919-1688	Z3f
111-1919-1695	D4b2b1
111-1919-1701	B4g1a
111-1919-1718	F1a1
111-1919-1725	F1a1d
111-1919-1732	F2a10
111-1919-1749	D4e1a1
111-1919-1756	M7c1a4a1
111-1919-1770	M8a3a1
111-1919-1787	F1a1c8
111-1919-1794	B4d5^
111-1919-1817	M8a1^
111-1919-1824	A7'43
111-1919-1848	D4y5
111-1919-1855	B5b1a
111-1919-1879	Z3d
111-1919-1886	D4k2
111-1919-1893	D4b2b
111-1919-1909	C4a1a4
111-1919-1916	D4a1e
111-1919-1923	A11
111-1919-1947	M7b1a2a
111-1919-1978	C4a2
111-1919-1985	M8a3b4
111-1919-2012	M7b1a1x1
111-1919-2043	R9c1a210"
111-1919-2050	B6a3
111-1919-2067	D4g2a1
111-1919-2081	C4a1a2
111-1919-2098	D4g2c
111-1919-2111	F1a2a
111-1919-2159	D4j
111-1919-2166	D4a3b
111-1919-2203	D4c2b
111-1919-2227	D5b1b2
111-1919-2241	M7b1a1h1
111-1919-2265	B4b1a3
111-1919-2272	F2m
111-1919-2289	Y2
111-1919-2296	M8a2
111-1919-2319	F1f
111-1919-2340	B4a7
111-1919-2357	B5b1
111-1919-2364	D5c2'3
111-1919-2371	B4k
111-1919-2388	N9a10
111-1919-2395	B5a1c1a
111-1919-2401	M7b1a1d2
111-1919-2432	A13
111-1919-2449	F1a1c2^
111-1919-2456	D5a2a
111-1919-2463	D4b2b6c
111-1919-2487	F1g
111-1919-2494	F2a13
111-1919-2500	R9c1b1
111-1919-2517	F1d4^
111-1919-2524	B5a1c
111-1919-2531	M8a2a1f
111-1919-2548	D4w1
111-1919-2555	B5b2c'h
111-1919-2562	B5a1c7
111-1919-2586	G2a8a
111-1919-2593	B5b3
111-1919-2616	B5b1
111-1919-2630	D4e3
111-1919-2647	F2a
111-1919-2661	M71d^
111-1919-2685	M7c1b2b
111-1919-2692	D4q18"
111-1919-2708	F3a4
111-1919-2715	M7c1c2ap^"
111-1919-2722	D5a2a
111-1919-2760	D5a2a1+16266
111-1919-2784	M9a1b1e
111-1919-2791	M9a1a
111-1919-2807	B4b1a2y
111-1919-2821	F2c1e+16172
111-1919-2845	D5a2a1b111"
111-1919-2852	F1a'f
111-1919-2876	M7b1a1c^
111-1919-2883	B4aq"
111-1919-2913	F2i
111-1919-2937	A17f
111-1919-2944	B5b1c^
111-1919-2951	B4b1a3
111-1919-3002	R9b1b
111-1919-3033	D5b1d
111-1919-3040	M8a2j
111-1919-3064	M7b1a1k1
111-1919-3071	D5a2a1+16266
111-1919-3088	F1a3b3b
111-1919-3101	A15c
111-1919-3118	M8a3a1
111-1919-3125	F1b1e
111-1919-3132	F2an+16304"
111-1919-3149	D4
111-1919-3156	G1c2
111-1919-3163	F2m
111-1919-3187	N9a2
111-1919-3217	B4d5^
111-1919-3224	C5d4
111-1919-3231	B4c1c3
111-1919-3262	B4h1a2
111-1919-3309	M7b1a1b
111-1919-3323	Y1b1
111-1919-3347	B4a1c2'7
111-1919-3354	F1a1d11
111-1919-3361	D5b3
111-1919-3378	C7a
111-1919-3385	D4b1b2
111-1919-3392	B4a1f
111-1919-3422	A15a'e
111-1919-3446	M9a1a1c1a
111-1919-3460	N9a11^
111-1919-3477	M7b1a1h+204
111-1919-3484	F1g
111-1919-3507	N9a3
111-1919-3514	B5a1b1
111-1919-3521	W11
111-1919-3538	M7b1a1h
111-1919-3545	B4a
111-1919-3552	M9a1a1c1a3
111-1919-3569	B5b1e1^
111-1919-3576	B4b1c1d
111-1919-3583	G3a2
111-1919-3590	N9a1
111-1919-3606	G2a1d2
111-1919-3620	C4a1a4
111-1919-3637	B4b1c1
111-1919-3651	A44a
111-1919-3668	M7c1b2b3
111-1919-3675	G2a1s2
111-1919-3682	G2a101d"
111-1919-3729	R9b2
111-1919-3736	D4j11
111-1919-3743	B4b1b'h^
111-1919-3750	B5a1c1a2
111-1919-3767	M9a1a1c1a
111-1919-3774	Z3f2
111-1919-3781	B4g1a
111-1919-3804	F1a2a4
111-1919-3811	G3a
111-1919-3828	B4c1b2a4d1
111-1919-3859	A11
111-1919-3866	B4k
111-1919-3873	M9a1b1
111-1919-3880	C7a
111-1919-3903	B5a1b1
111-1919-3910	B4a4e
111-1919-3927	N9a10e2
111-1919-3934	D4w
111-1919-3941	D5b1c
111-1919-3965	D5a2a1+16266
111-1919-3989	F2c2^^
111-1919-3996	B4a2b1
111-1919-4009	F2f1
111-1919-4016	M7c1c2ap+16362"
111-1919-4023	D4b2b4
111-1919-4047	D4i7
111-1919-4054	N9a8d+151
111-1919-4061	M7b1a1f3b
111-1919-4078	B5b2
111-1919-4085	M10a1a1b4
111-1919-4092	A51a
111-1919-4108	A15a6^
111-1919-4115	G2a101d"
111-1919-4122	N11a1a
111-1919-4139	F1c1a1a
111-1919-4146	F3a1
111-1919-4153	F1a1
111-1919-4160	G2b2a
111-1919-4177	D4a1e
111-1919-4184	D4g2a1
111-1919-4214	B4a4g
111-1919-4252	C7a1
111-1919-4269	B4b1c1
111-1919-4276	F1a1
111-1919-4283	M7b1a1a3a
111-1919-4290	M10a1a1b1d
111-1919-4306	N9a1
111-1919-4313	D4b2b
111-1919-4337	B4b1i1
111-1919-4344	M7c1a3
111-1919-4375	J1c3k
111-1919-4382	F1e3d
111-1919-4399	Z3
111-1919-4467	A19
111-1919-4474	M20a13b'c'd'e'f
111-1919-4504	D4a3b
111-1919-4511	D4b1a3
111-1919-4528	M8a2c1
111-1919-4542	M7b1a1e2b
111-1919-4559	F1
111-1919-4566	Z3a5
111-1919-4573	D4g2a
111-1919-4597	F1a1f
111-1919-4610	D4b2b6c
111-1919-4634	F1d9
111-1919-4658	B4d1a'c'f'g
111-1919-4665	M7b1a1aj
111-1919-4672	B4c1b2c2c
111-1919-4696	Z3d
111-1919-4702	D4k
111-1919-4726	D4h4
111-1919-4740	M7c1c2ap^"
111-1919-4795	D4a3b2a
111-1919-4801	B5b6'2a
111-1919-4825	F1f31
111-1919-4849	D4v1
111-1919-4856	A14n
111-1919-4863	B5a2a1a
111-1919-4887	M11a
111-1919-4894	M8a2e
111-1919-4900	B4a1f
111-1919-4917	F1f
111-1919-4931	Z
111-1919-4955	B4c2c
111-1919-4962	C7d^
111-1919-4986	Z3a'h
111-1919-4993	G2a1t
111-1919-5020	D4j3a
111-1919-5044	F4b3
111-1919-5051	F1f
111-1919-5075	F2c1e
111-1919-5082	D4a5
111-1919-5099	G1a1a'b'c'e
111-1919-5136	M7b1a1a1r
111-1919-5143	A15a
111-1919-5167	B5a1c1a1
111-1919-5174	D4b2b2
111-1919-5198	B4b1b'h^
111-1919-5204	F1a1a3a
111-1919-5211	F2f
111-1919-5242	A5b1j1
111-1919-5259	M7c1f
111-1919-5266	F3a5a1
111-1919-5273	A
111-1919-5280	U4a1j+16172
111-1919-5297	M10b1
111-1919-5303	Z3a'h
111-1919-5310	M10a1f'g'h'i
111-1919-5334	D4a5
111-1919-5341	G2a4
111-1919-5365	D4k1
111-1919-5372	B5b3a2
111-1919-5396	D5b1b2
111-1919-5402	C7a1c
111-1919-5419	B4a1c1a
111-1919-5440	F2a
111-1919-5457	F2f
111-1919-5464	C4a1a2
111-1919-5488	B5b2j
111-1919-5518	M71d^
111-1919-5525	B5a1c
111-1919-5549	G1a1a'b'c'e
111-1919-5587	A5b1h'm
111-1919-5617	D5a2a2
111-1919-5624	F1a1b
111-1919-5631	G2a6
111-1919-5648	M7b1a1o
111-1919-5662	D5a2a1+16266
111-1919-5679	D4a3b2a1
111-1919-5686	N21a2
111-1919-5709	C7a1
111-1919-5716	M7b1a1e1b
111-1919-5723	D4j5a2
111-1919-5730	F3b1
111-1919-5761	D4b2b2
111-1919-5778	D4y
111-1919-5792	B4c1b2a1
111-1919-5815	G2b2d3+200
111-1919-5822	R9c2
111-1919-5839	A14n
111-1919-5860	B5a1a
111-1919-5877	D4j
111-1919-5907	D4j
111-1919-5914	M7c1a4a1
111-1919-5921	B5a4d2
111-1919-5938	R11b7^
111-1919-5945	M10a1g
111-1919-5952	B4c1c
111-1919-5969	A28
111-1919-5976	R9b1a3
111-1919-5990	F3b
111-1919-6003	F3a1b1
111-1919-6010	B4a4d1
111-1919-6027	B5a2a1a
111-1919-6041	D4y6
111-1919-6065	A8a1^
111-1919-6072	D5a2a1+16266
111-1919-6089	M7c1a7
111-1919-6096	D5b1c1
111-1919-6102	B5b2a
111-1919-6119	A18
111-1919-6126	G2a2
111-1919-6133	B4a5
111-1919-6140	D5a3
111-1919-6164	R9b2c1
111-1919-6171	N9a9e
111-1919-6188	D5a2a1n
111-1919-6201	B4h7
111-1919-6218	C4a1b^
111-1919-6232	B4a4g
111-1919-6249	M8a2j
111-1919-6256	D4a3b2
111-1919-6270	D5b1h
111-1919-6317	R9b1b
111-1919-6348	B4a2a
111-1919-6379	D5b1c1a^+16092
111-1919-6386	D5a2a1+16266
111-1919-6416	C5b1b
111-1919-6423	C4a1a
111-1919-6430	B5a4d1
111-1919-6447	M7b1a1bao"
111-1919-6461	D5a2a1b111"
111-1919-6478	M9a1a1c1a
111-1919-6485	F3b2
111-1919-6508	Z4a
111-1919-6515	M7b1a1a1n
111-1919-6522	C7a23
111-1919-6546	B4a2b1c
111-1919-6553	B4k^
111-1919-6560	M9a1a3a
111-1919-6591	D5c
111-1919-6607	M7b1a1a1
111-1919-6614	M7b1a1y'z'aa
111-1919-6621	C7
111-1919-6638	A5b1h
111-1919-6645	G2a1
111-1919-6676	B4c1b2a
111-1919-6683	F1d
111-1919-6690	F1a1d
111-1919-6706	F1a1a30
111-1919-6713	B4b1c1
111-1919-6720	A19
111-1919-6744	G2a101d"
111-1919-6751	D5b1b5
111-1919-6775	B4b1a2a2a1
111-1919-6782	M7b1a1af
111-1919-6805	F2f1
111-1919-6843	M7b1a1a3f3^
111-1919-6867	D4j33^
111-1919-6874	F1c1a1i+709
111-1919-6881	R9c1a210"
111-1919-6911	M12b1b^
111-1919-6942	B4c1b3
111-1919-6959	B4d5^
111-1919-6966	C7a18
111-1919-6973	G2b2a
111-1919-6980	B4b1a2a3
111-1919-6997	T1a1
111-1919-7000	M7b1a1a2c1^
111-1919-7017	F2l
111-1919-7024	D4b2b2
111-1919-7055	D4a5
111-1919-7062	M7b1a1bao"
111-1919-7079	N9a1d
111-1919-7086	A14
111-1919-7093	D4a1e1^
111-1919-7116	B4g2a2
111-1919-7130	F1d
111-1919-7154	F2a
111-1919-7161	N9a18
111-1919-7178	A15a
111-1919-7185	F3a4a
111-1919-7192	D5a2a1b111"
111-1919-7208	M8a3a1
111-1919-7215	D4j7
111-1919-7222	F1c1a1
111-1919-7239	N9a3
111-1919-7260	B5a2a2
111-1919-7291	F3a1e
111-1919-7307	B4b1a2a2a1
111-1919-7338	B4b1a2k^
111-1919-7345	C7a
111-1919-7352	H6a1a84
111-1919-7369	D5a2a1+16266
111-1919-7376	C7a
111-1919-7383	M7b1a1af^
111-1919-7390	R9b1e+151
111-1919-7406	M9a4a2a2
111-1919-7413	M7b1a1ac
111-1919-7437	F1f1^
111-1919-7444	F1a1
111-1919-7468	D4e1a2
111-1919-7475	G2a1e^
111-1919-7482	B4a4g
111-1919-7499	F1a1c2^
111-1919-7505	M8a2j
111-1919-7512	B6a
111-1919-7529	D4a1e
111-1919-7543	A5b1h'm
111-1919-7567	G1c
111-1919-7574	N9a10g
111-1919-7581	C4a1a2a
111-1919-7598	N9b8
111-1919-7611	D5a2a
111-1919-7628	M9a4b
111-1919-7635	G3a2
111-1919-7642	B4b1c2
111-1919-7659	M9a1a1
111-1919-7666	D5b1b
111-1919-7680	G1a1a'b'c'e
111-1919-7697	D4f1
111-1919-7703	D4h2a
111-1919-7710	M9a1a1c1a
111-1919-7727	M11a4
111-1919-7741	D4e1a3
111-1919-7758	C4+3816
111-1919-7765	H2a2a1+16362
111-1919-7772	B4a4g
111-1919-7796	R11a1b
111-1919-7819	A15a'e
111-1919-7826	D4j8
111-1919-7833	D5a2a
111-1919-7840	B4c1b2
111-1919-7857	D4b1a2a
111-1919-7871	F2i
111-1919-7888	M9a1a1d
111-1919-7901	G2a1
111-1919-7918	C7a1c
111-1919-7932	D5b1b
111-1919-7963	B5b1b2
111-1919-7970	D4g2b
111-1919-7987	F1a1j1
111-1919-7994	M8a3a
111-1919-8007	Z3f
111-1919-8014	B4c1b2a2c2
111-1919-8021	R9b1a3c3
111-1919-8038	F2a6
111-1919-8045	D4j29
111-1919-8069	F2n'a1
111-1919-8076	M7c1c45
111-1919-8090	D4
111-1919-8113	F1a1c10a1
111-1919-8120	F1c1a1
111-1919-8144	M9a1a1c1a3
111-1919-8151	A45
111-1919-8168	F3a1d1
111-1919-8175	A5a
111-1919-8182	D6c
111-1919-8199	D4b2b+194
111-1919-8205	M9a1a1c1a3
111-1919-8212	G1a
111-1919-8236	D4b1b1a1
111-1919-8243	C7a1c
111-1919-8250	M7c1b2b
111-1919-8267	C7a1
111-1919-8274	F2a6
111-1919-8304	F1a1a14
111-1919-8311	B4b1a2a2a1
111-1919-8328	D4j3g
111-1919-8359	C7a1
111-1919-8373	M7b1a1bao"
111-1919-8427	E2a3
111-1919-8434	D4j16
111-1919-8441	D4a7^
111-1919-8458	G2a1i
111-1919-8465	G3a2
111-1919-8472	M10a1a1
111-1919-8489	M7b1a1ag
111-1919-8502	F1e3
111-1919-8519	D4b2b14
111-1919-8526	B4d1d+207
111-1919-8540	M7c1a7a
111-1919-8557	M45c1
111-1919-8564	F1a6
111-1919-8588	M8a2b
111-1919-8618	R9c1b1
111-1919-8625	C5g
111-1919-8649	F2c
111-1919-8656	M7c1c2ap^"
111-1919-8663	M74a2
111-1919-8670	B4d1a
111-1919-8687	D4g2a1f
111-1919-8694	D5c2'3
111-1919-8724	B5a2a1a
111-1919-8748	A19
111-1919-8762	G2a101d"
111-1919-8779	M61a
111-1919-8793	D4k
111-1919-8816	M8a2b
111-1919-8830	B4b1c2b
111-1919-8847	G2a1d2
111-1919-8861	D5b3
111-1919-8908	F3a3
111-1919-8922	D4w1
111-1919-8939	B4b1a2k^
111-1919-8946	G1c2
111-1919-8991	G1a1a'b'c'e
111-1919-9035	D4b2b6c
111-1919-9042	B4k
111-1919-9059	K1a2b
111-1919-9066	M11a2^
111-1919-9073	F3b3
111-1919-9080	D5a2a1a'j
111-1919-9097	D4
111-1919-9103	D5b1d
111-1919-9110	D4g2a1
111-1919-9158	A5b1h'm
111-1919-9165	D4a6
111-1919-9172	F1a1c10a1
111-1919-9189	F1a1a+16108+150
111-1919-9196	A15c
111-1919-9202	M7b1a1a3e1
111-1919-9219	C7a
111-1919-9226	N9a1
111-1919-9240	D4b1a2a1e+185
111-1919-9257	D4g2a1c
111-1919-9264	B4c1c1
111-1919-9288	D4e1f^
111-1919-9295	C4a2
111-1919-9318	D4a
111-1919-9349	N9a2a5
111-1919-9356	D4a6
111-1919-9363	M7c1f
111-1919-9387	M7b1a1y
111-1919-9394	B4c2+16235
111-1919-9417	F1a1d
111-1919-9431	F2b1b
111-1919-9455	D4b2e
111-1919-9462	F1g
111-1919-9479	R9b1a2b2
111-1919-9516	R11b1d
111-1919-9523	C7a
111-1919-9530	B4a1e
111-1919-9547	D5a2a
111-1919-9554	N9a2'4'5'11
111-1919-9561	M8a3a1
111-1919-9578	D5a2a1+16266
111-1919-9585	D4j3
111-1919-9592	B5b2a1a
111-1919-9608	B5b2c
111-1919-9615	C7a1c
111-1919-9622	B5b1
111-1919-9639	M8a3a
111-1919-9646	A41^^
111-1919-9653	M7b1a1f5
111-1919-9660	D4c1b1
111-1919-9677	D4a1
111-1919-9691	D4f1
111-1919-9707	D4
111-1919-9714	D5b5
111-1919-9721	D4k
111-1919-9738	B4b1a2
111-1919-9745	Y1a+16266
111-1919-9752	B4c1b2c2c
111-1919-9769	D4b1b2b1
111-1919-9776	M7b1a1ac1
111-1919-9783	D4j13
111-1919-9790	U1a2'5
111-1919-9813	F1e6
111-1919-9820	B4h1a2
111-1919-9837	B4a1
111-1919-9844	A14n
111-1919-9851	C7a1c2
111-1919-9875	A15a
111-1919-9882	R11b4
111-1919-9899	C4a2
111-1919-9905	Z3f
111-1919-9912	B4a
111-1919-9929	D4
111-1919-9936	M8a2a1f1a1
111-1919-9943	D5b1c1a^+16092
111-1919-9981	D4y6
111-1920-0014	N9a9b
111-1920-0038	G1a2
111-1920-0045	A19
111-1920-0052	M7c1b2a3
111-1920-0069	M11a2b
111-1920-0076	C4a2a1c
111-1920-0083	M11b2^
111-1920-0090	M8a2a1f1
111-1920-0106	M7c1c2ap"
111-1920-0137	B5a2a2d
111-1920-0144	D4a1e
111-1920-0151	F2a2
111-1920-0168	D4
111-1920-0199	B5b1c415"
111-1920-0205	G2b1a2a
111-1920-0212	F2d
111-1920-0229	C4d
111-1920-0236	B4c1b2a3
111-1920-0250	D4e2
111-1920-0267	M9a4a1
111-1920-0274	D5b1b5
111-1920-0281	G2a101d"
111-1920-0304	M7b1a1r1
111-1920-0311	F1a1g
111-1920-0328	D5b1
111-1920-0335	D5a2a1b111"
111-1920-0342	M10a1a2
111-1920-0359	A5a
111-1920-0366	B5b2j
111-1920-0373	C7a
111-1920-0380	D4b2b+194
111-1920-0410	B4h5b
111-1920-0434	M8a2a1f
111-1920-0458	F1a1a3
111-1920-0489	F1a1a7
111-1920-0496	F3a4
111-1920-0519	G2a2
111-1920-0533	F1a1a3
111-1920-0540	B4a4g
111-1920-0557	M7c1c2ap^"
111-1920-0564	B4b1a3
111-1920-0571	D5b1c1a^
111-1920-0588	U2e1ad
111-1920-0618	D4e1a
111-1920-0625	D5b1c1a3^
111-1920-0632	D4c1a1
111-1920-0656	A44a
111-1920-0670	G1a1a5
111-1920-0687	N9a4b1
111-1920-0694	N9a13
111-1920-0700	G2a1i
111-1920-0717	F2a13
111-1920-0748	D4a1e
111-1920-0762	D5b1b2
111-1920-0779	M8a2b
111-1920-0786	B4a1c1a1b
111-1920-0823	N9a4
111-1920-0830	M33c9c1
111-1920-0847	F1g1
111-1920-0854	C5c
111-1920-0878	R11a
111-1920-0885	M7b1a1a3f
111-1920-0892	D4b2b+194
111-1920-0908	D5b1a1
111-1920-0915	D4b2b
111-1920-0922	C7
111-1920-0939	F1a1n3a
111-1920-0953	D4j3a
111-1920-0960	B5b2g
111-1920-0977	M10a1a1b
111-1920-0991	M7b1a1a1n
111-1920-1004	B5b2c
111-1920-1011	G2a4+189
111-1920-1035	G3a2a
111-1920-1042	Y1b1a
111-1920-1059	C4a2c
111-1920-1066	B5b1e1^
111-1920-1080	B4a1c4
111-1920-1097	M8b
111-1920-1127	B5a1c
111-1920-1134	M8a2
111-1920-1141	A14n
111-1920-1158	D4h1a2
111-1920-1165	B4b1a2a2a
111-1920-1172	A
111-1920-1196	M8a3
111-1920-1202	D4g2c
111-1920-1219	B5b2i
111-1920-1226	M7c1a3
111-1920-1240	M7b1a1a1
111-1920-1271	B4c1b2c1b^
111-1920-1288	M7b1a1a1
111-1920-1325	F1a3a
111-1920-1349	D4n
111-1920-1356	F4a1a1
111-1920-1370	D4a3b2
111-1920-1387	F2a2
111-1920-1394	B4c1b2c2c
111-1920-1400	D4e1a2'3
111-1920-1417	D4k
111-1920-1424	D5a2a1+16266
111-1920-1431	M7c1a7
111-1920-1448	M7b1a1bao"
111-1920-1462	F1g
111-1920-1479	D4e1a2
111-1920-1493	F2c
111-1920-1509	B6a3
111-1920-1516	D5a2a1+16266
111-1920-1523	B4c1c
111-1920-1530	M7b1a1h
111-1920-1547	H13b1k
111-1920-1554	D4i7
111-1920-1561	D4g2c
111-1920-1592	F1a3
111-1920-1608	B4d1a1
111-1920-1646	M71a1
111-1920-1653	M10a1a1b
111-1920-1660	M7a1a17
111-1920-1677	R9b1
111-1920-1714	G2b2
111-1920-1721	G2b1b
111-1920-1745	M7b1a1a3a
111-1920-1752	M71a3
111-1920-1769	M7b1a1h
111-1920-1776	N9a3c
111-1920-1783	B4c1b2c
111-1920-1813	B4d1a1
111-1920-1844	N9a10
111-1920-1851	D5a2a
111-1920-1868	N9a3
111-1920-1882	F1a1c10
111-1920-1899	M10a1a1a
111-1920-1912	F1a1
111-1920-1936	F1a1a43
111-1920-1950	C4a2
111-1920-1967	B4b1i1
111-1920-1998	D5a2a1l
111-1920-2001	F2g1
111-1920-2025	F1g
111-1920-2032	T1a1hi
111-1920-2049	D4b1a3a
111-1920-2063	R9b1a3
111-1920-2070	M8a2a1f1
111-1920-2094	M7b1a1a2c'd'e
111-1920-2100	A6
111-1920-2124	F1a1c3
111-1920-2148	B4b1c1d
111-1920-2155	D4a8
111-1920-2179	D4j31
111-1920-2186	M7b1a1a1
111-1920-2209	F1e3b1
111-1920-2216	F1c1a1
111-1920-2230	C4j2
111-1920-2247	D5b1c5
111-1920-2254	M7b1a1p
111-1920-2278	D4g2a1
111-1920-2285	D4e3
111-1920-2292	Y2g
111-1920-2315	M12a1a3b
111-1920-2339	D5b1d
111-1920-2346	H7b
111-1920-2353	B4c1b2c1b^
111-1920-2377	M7c1c
111-1920-2384	C5d4a
111-1920-2391	B5a1a19
111-1920-2414	M9a1a3a
111-1920-2421	B4a
111-1920-2438	C4a1a2
111-1920-2469	N9a12
111-1920-2483	F1a1a30
111-1920-2490	F2e2
111-1920-2506	N9a3
111-1920-2513	D5c1b
111-1920-2520	M7b1a1a3a8
111-1920-2537	D4b1a3a2
111-1920-2544	D4j11
111-1920-2551	D5a2a1r
111-1920-2568	B4c1b2a4
111-1920-2575	N9a3c
111-1920-2582	D4g2c
111-1920-2599	M8a2a1f
111-1920-2629	G2a1d2d'e
111-1920-2636	C7a
111-1920-2643	G2a1v
111-1920-2650	A28
111-1920-2667	M8a2b
111-1920-2674	G3a2
111-1920-2681	D4g2a1
111-1920-2698	D4a10
111-1920-2704	F2a1b5a
111-1920-2711	B5b2j1
111-1920-2728	M7b1a1c3a
111-1920-2735	B4d1a'c'f'g
111-1920-2742	B4d1a1
111-1920-2759	A46
111-1920-2766	M7b1a1a1r1
111-1920-2773	C7a1c2
111-1920-2803	D4a
111-1920-2810	R5a2b10+16192
111-1920-2827	B4c1b2a4
111-1920-2834	A11
111-1920-2841	B4a2b1c
111-1920-2858	Z2^^
111-1920-2865	D4g2a1c
111-1920-2896	F3a1d2^
111-1920-2902	F1f
111-1920-2919	D4b2e
111-1920-2926	C4a2a1
111-1920-2957	M10a1a1b
111-1920-2964	M13d
111-1920-2971	B5b1'3'4'5'7
111-1920-2988	C4d
111-1920-2995	N11a1a
111-1920-3022	B5b1b
111-1920-3039	M8a2b
111-1920-3046	B5a2a2
111-1920-3091	F2e2b
111-1920-3107	M7c1b2b
111-1920-3114	F1b1i
111-1920-3138	M7b1a1bao"
111-1920-3145	A5b1i
111-1920-3152	A14n5
111-1920-3190	M9a1a1c1b
111-1920-3213	D4e1a1
111-1920-3220	Z3e
111-1920-3237	D4
111-1920-3244	A17b
111-1920-3251	D4e2
